"id","age","male","eduyears","employed","income"
26421,35,0,3.5,1,500
26422,32,1,17,1,500
26422,36,0,17,1,NA
26423,32,1,17,1,2000
26423,36,0,17,1,600
26427,57,0,7,1,300
26427,30,0,14,1,150
26428,57,0,7,1,700
26428,30,0,14,1,150
26429,46,1,7,1,2000
26430,47,1,7,1,2000
26431,51,1,7,1,300
26432,52,0,9.5,1,NA
26432,53,1,3.5,1,600
26432,26,0,14,1,600
26433,52,0,7,1,1700
26433,52,1,12.5,1,500
26434,16,0,9.5,1,NA
26435,45,1,3.5,1,NA
26436,29,0,9.5,1,300
26437,33,1,7,1,850
26438,29,0,14,1,850
26439,29,0,14,1,1200
26440,56,0,7,1,NA
26440,27,0,14,1,NA
26440,22,1,9.5,1,320
26441,52,0,7,1,150
26442,51,0,7,1,40
26445,23,1,12.5,1,450
26446,24,1,12.5,1,500
26447,24,0,7,1,270
26448,41,1,3.5,1,1200
26449,42,1,3.5,1,800
26450,56,0,17,1,NA
26451,56,0,17,1,NA
26452,58,1,9.5,1,1750
26452,30,0,14,1,100
26452,27,0,12.5,1,100
26454,64,0,3.5,1,240
26455,47,1,12.5,1,900
26455,52,0,12.5,1,550
26455,19,0,12.5,1,800
26456,33,1,9.5,1,600
26457,33,1,17,1,1800
26458,43,1,14,1,1300
26458,40,0,17,1,600
26459,43,1,14,1,2000
26460,60,0,9.5,1,800
26461,47,1,3.5,1,920
26461,44,0,9.5,1,150
26463,25,1,14,1,1000
26465,46,0,17,1,1200
26466,51,1,7,1,NA
26467,28,1,9.5,1,2000
26467,28,0,9.5,1,900
26468,37,1,12.5,1,1400
26468,34,0,7,1,340
26469,31,1,14,1,3500
26469,28,0,12.5,1,1400
26470,27,1,12.5,1,400
26470,25,0,7,1,250
26471,44,1,9.5,1,3100
26471,37,0,7,1,500
26473,33,1,7,1,300
26475,33,0,9.5,1,450
26476,56,1,12.5,1,3600
26476,23,1,7,1,1400
26477,56,1,12.5,1,4200
26477,23,1,7,1,1600
26479,30,1,3.5,1,3100
26482,28,1,9.5,1,2000
26482,30,1,14,1,900
26483,55,1,12.5,1,1200
26483,28,0,17,1,800
26484,55,1,12.5,1,1800
26484,29,0,17,1,800
26485,33,1,3.5,1,650
26486,65,1,3.5,1,700
26487,55,1,7,1,600
26487,24,1,9.5,1,600
26488,57,1,7,1,1000
26488,24,1,9.5,1,600
26489,35,1,9.5,1,5200
26490,73,1,3.5,1,700
26490,68,0,3.5,1,360
26491,44,0,12.5,1,1200
26493,66,1,7,1,NA
26493,37,1,12.5,1,1200
26494,32,0,14,1,150
26494,38,1,7,1,350
26495,64,1,7,1,850
26496,34,1,14,1,1700
26496,34,0,17,1,1780
26497,39,1,9.5,1,1500
26497,38,0,17,1,1700
26498,40,1,9.5,1,1500
26498,38,0,17,1,1000
26499,36,1,12.5,1,1900
26499,30,0,17,1,900
26500,41,1,7,1,1500
26500,17,1,7,1,480
26501,62,0,17,1,900
26501,62,0,17,1,NA
26502,38,0,12.5,1,800
26503,26,1,3.5,1,250
26504,59,1,12.5,1,400
26504,53,0,12.5,1,300
26505,43,1,9.5,1,2000
26506,42,1,9.5,1,1200
26509,56,0,12.5,1,1150
26512,42,0,12.5,1,NA
26512,36,1,7,1,NA
26513,32,1,12.5,1,1200
26513,32,0,12.5,1,1200
26514,50,0,7,1,800
26516,32,1,7,1,3000
26517,59,1,7,1,1300
26517,47,0,12.5,1,1000
26517,28,1,14,1,NA
26517,26,1,12.5,1,1000
26520,71,0,9.5,1,800
26521,41,1,17,1,1200
26523,58,0,12.5,1,300
26524,27,1,14,1,900
26524,27,0,14,1,200
26525,27,1,14,1,1500
26526,57,0,3.5,1,400
26526,21,0,3.5,1,NA
26526,22,1,12.5,1,NA
26527,57,0,3.5,1,400
26527,21,1,3.5,1,NA
26527,18,1,3.5,1,NA
26527,22,1,12.5,1,NA
26528,29,1,9.5,1,110
26529,29,1,9.5,1,250
26530,34,1,9.5,1,500
26530,29,0,7,1,500
26531,45,1,12.5,1,370
26532,50,1,7,1,1650
26533,63,1,17,1,NA
26534,60,0,17,1,300
26534,40,1,17,1,300
26535,59,1,7,1,NA
26537,65,1,17,1,700
26540,50,1,12.5,1,1000
26540,21,0,12.5,1,600
26541,25,1,12.5,1,1200
26541,22,0,12.5,1,300
26542,41,1,7,1,2100
26543,60,0,3.5,1,160
26543,33,0,12.5,1,800
26543,27,1,9.5,1,1500
26544,43,0,17,1,7700
26544,51,1,17,1,4000
26545,43,0,17,1,10000
26545,51,1,17,1,3000
26546,38,1,17,1,6000
26546,36,0,17,1,3000
26547,38,1,17,1,5000
26547,36,0,17,1,2500
26550,43,1,17,1,2400
26550,41,0,12.5,1,1300
26551,43,1,17,1,3500
26551,41,0,14,1,1300
26552,56,0,12.5,1,1400
26553,56,0,12.5,1,860
26554,23,0,9.5,1,650
26554,25,1,7,1,1000
26555,31,1,12.5,1,1550
26555,28,0,17,1,200
26556,31,1,12.5,1,1000
26557,51,0,14,1,2038
26557,25,0,9.5,1,580
26557,18,1,9.5,1,380
26558,54,1,7,1,650
26558,52,0,14,1,1500
26558,27,1,7,1,800
26558,25,0,12.5,1,450
26559,59,1,9.5,1,1000
26560,59,1,12.5,1,1000
26561,57,1,7,1,3300
26561,19,1,9.5,1,200
26562,50,1,14,1,1000
26562,46,0,17,1,NA
26564,30,0,14,1,1400
26565,30,1,7,1,400
26567,35,0,3.5,1,150
26568,45,1,17,1,4900
26568,44,0,7,1,600
26569,55,1,9.5,1,1500
26569,25,0,9.5,1,550
26569,22,1,9.5,1,600
26570,49,1,17,1,1800
26571,48,1,3.5,1,500
26572,33,1,9.5,1,NA
26573,33,1,9.5,1,800
26574,61,0,12.5,1,NA
26575,61,0,12.5,1,NA
26576,66,1,7,1,NA
26576,49,0,7,1,400
26578,33,1,3.5,1,NA
26579,69,0,17,1,1000
26580,33,1,17,1,6000
26580,28,0,17,1,1700
26581,28,1,17,1,2300
26581,33,0,17,1,900
26584,60,1,17,1,5000
26585,60,1,17,1,NA
26585,28,1,14,1,NA
26586,51,0,17,1,1800
26586,24,1,14,1,1000
26587,51,0,17,1,1100
26587,24,1,12.5,1,950
26589,45,1,17,1,NA
26590,45,1,17,1,NA
26591,46,1,9.5,1,175
26591,47,0,9.5,1,100
26591,24,1,9.5,1,1275
26591,22,1,14,1,140
26591,22,1,14,1,1000
26592,44,1,7,1,400
26592,23,1,9.5,1,180
26592,22,1,14,1,136
26592,20,1,14,1,1200
26593,34,1,7,1,300
26594,60,1,7,1,2700
26594,53,0,3.5,1,550
26595,64,0,14,1,800
26595,35,0,17,1,600
26595,33,1,12.5,1,700
26595,25,1,17,1,300
26596,64,0,14,1,800
26596,35,0,17,1,600
26596,33,1,12.5,1,800
26596,25,1,17,1,250
26597,57,0,17,1,2500
26598,57,0,17,1,NA
26602,32,0,12.5,1,450
26603,32,0,12.5,1,450
26604,41,1,9.5,1,NA
26604,41,0,12.5,1,NA
26605,41,1,9.5,1,NA
26605,41,0,12.5,1,NA
26607,46,0,7,1,400
26608,47,0,7,1,800
26608,21,0,12.5,1,20
26609,35,1,9.5,1,NA
26610,35,1,9.5,1,650
26611,50,1,3.5,1,600
26612,29,1,7,1,1020
26613,29,1,7,1,900
26614,47,1,9.5,1,1720
26615,47,1,9.5,1,1620
26615,20,1,14,1,300
26616,25,0,14,1,1200
26616,27,0,17,1,1300
26617,55,0,17,1,1200
26618,29,1,17,1,4000
26618,26,1,14,1,1000
26618,26,0,14,1,1000
26618,25,1,14,1,300
26619,46,1,7,1,800
26620,46,0,14,1,400
26620,22,0,14,1,400
26620,24,1,9.5,1,900
26621,43,0,17,1,1500
26622,35,1,12.5,1,800
26623,34,1,12.5,1,900
26624,46,0,17,1,250
26624,23,1,9.5,1,800
26624,20,1,14,1,80
26625,44,1,12.5,1,950
26625,41,0,17,1,1500
26626,41,0,14,1,1700
26628,57,1,9.5,1,1000
26628,52,0,7,1,300
26628,23,1,14,1,550
26629,34,1,14,1,1000
26629,38,0,14,1,583
26630,32,1,9.5,1,3800
26630,30,0,12.5,1,1500
26632,21,0,12.5,1,1000
26633,38,1,7,1,NA
26634,48,1,9.5,1,1700
26634,43,0,17,1,2550
26634,23,0,14,1,1350
26635,70,0,12.5,1,1400
26636,51,0,7,1,NA
26638,34,1,9.5,1,230
26640,25,0,17,1,116
26641,47,1,14,1,1700
26642,48,1,14,1,2400
26642,47,0,7,1,600
26643,58,0,17,1,2600
26644,44,1,17,1,3000
26644,40,0,17,1,1600
26645,44,1,17,1,3500
26645,40,0,17,1,2100
26646,62,1,7,1,NA
26646,31,1,14,1,NA
26647,62,1,7,1,1900
26647,23,0,14,1,600
26647,31,1,14,1,2000
26648,26,0,12.5,1,800
26649,26,0,12.5,1,900
26650,45,1,17,1,1200
26651,44,1,17,1,1200
26652,24,0,12.5,1,700
26652,28,1,9.5,1,1200
26653,52,1,3.5,1,2200
26654,40,0,9.5,1,120
26655,41,0,7,1,100
26657,59,1,17,1,5100
26657,54,0,9.5,1,1200
26657,32,1,14,1,700
26660,40,1,14,1,NA
26661,40,1,14,1,NA
26663,29,1,12.5,1,400
26665,25,0,14,1,600
26665,22,0,14,1,200
26666,29,1,9.5,1,300
26667,62,0,3.5,1,2150
26668,39,1,14,1,NA
26669,28,1,7,1,300
26669,21,0,9.5,1,40
26670,57,1,7,1,1700
26671,41,1,7,1,450
26671,48,0,14,1,1500
26672,49,1,12.5,1,1500
26673,48,1,7,1,1030
26673,23,1,12.5,1,15
26674,27,0,17,1,500
26675,28,0,17,1,900
26675,32,1,17,1,1100
26676,42,0,9.5,1,NA
26677,42,0,9.5,1,NA
26677,20,0,14,1,320
26678,64,0,12.5,1,200
26678,30,0,17,1,NA
26678,30,1,17,1,1425
26679,31,0,17,1,NA
26679,29,1,17,1,900
26680,64,0,12.5,1,860
26681,64,0,14,1,660
26682,35,1,7,1,930
26683,30,1,9.5,1,1050
26684,36,1,7,1,600
26684,27,0,12.5,1,600
26685,36,1,7,1,600
26686,35,0,7,1,800
26686,31,1,7,1,900
26687,47,1,7,1,1000
26687,47,0,12.5,1,450
26687,24,1,14,1,600
26687,22,1,14,1,600
26688,51,1,3.5,1,1000
26688,24,0,14,1,600
26689,38,0,9.5,1,840
26689,19,0,12.5,1,520
26690,29,0,9.5,1,720
26690,19,0,12.5,1,460
26691,26,1,12.5,1,2400
26691,21,0,9.5,1,80
26692,50,1,9.5,1,700
26692,42,0,9.5,1,150
26693,52,1,14,1,3500
26693,47,0,14,1,1800
26693,22,0,14,1,380
26694,37,1,12.5,1,1500
26695,34,0,14,1,100
26695,26,0,14,1,80
26695,44,0,14,1,150
26696,34,0,14,1,100
26696,26,0,14,1,80
26696,44,0,14,1,150
26697,48,1,7,1,200
26697,47,0,17,1,1715
26698,48,1,14,1,1500
26698,51,1,12.5,1,250
26699,22,1,12.5,1,800
26700,38,1,3.5,1,1500
26700,34,0,9.5,1,200
26701,58,1,7,1,500
26701,25,0,14,1,1500
26702,57,1,7,1,819
26702,25,0,17,1,1200
26703,36,0,12.5,1,120
26704,40,1,7,1,1300
26704,29,0,12.5,1,200
26705,42,1,7,1,1000
26706,29,0,12.5,1,380
26707,38,1,7,1,350
26708,38,1,7,1,118
26708,40,0,9.5,1,NA
26709,27,1,14,1,400
26710,28,1,12.5,1,1060
26710,55,0,7,1,600
26711,56,1,17,1,NA
26712,65,1,7,1,700
26713,54,1,9.5,1,2000
26713,56,0,9.5,1,2000
26713,29,1,17,1,900
26713,25,0,17,1,400
26715,40,0,12.5,1,NA
26715,43,1,12.5,1,NA
26715,20,1,9.5,1,400
26716,32,1,14,1,1000
26717,44,1,7,1,600
26719,49,0,14,1,NA
26720,57,0,14,1,NA
26721,36,0,12.5,1,260
26722,36,0,12.5,1,160
26722,30,1,14,1,NA
26723,47,1,7,1,1200
26724,48,1,7,1,1500
26727,57,0,7,1,NA
26728,57,0,7,1,500
26729,35,1,12.5,1,600
26730,35,1,12.5,1,400
26730,37,0,9.5,1,100
26731,54,1,12.5,1,1000
26731,60,0,12.5,1,1000
26731,26,0,14,1,360
26732,26,0,12.5,1,NA
26733,31,1,9.5,1,500
26734,33,1,9.5,1,400
26737,28,1,17,1,NA
26738,27,1,12.5,1,700
26740,33,1,17,1,600
26741,50,1,17,1,4700
26741,23,0,14,1,1000
26742,41,1,7,1,800
26742,41,0,7,1,900
26743,29,1,12.5,1,400
26744,32,0,17,1,NA
26746,21,1,9.5,1,560
26747,21,1,9.5,1,600
26748,45,1,12.5,1,1600
26748,25,1,9.5,1,1520
26748,19,1,7,1,150
26749,57,1,7,1,NA
26750,57,1,3.5,1,NA
26751,44,0,9.5,1,2000
26752,44,0,14,1,2000
26753,57,1,12.5,1,700
26753,51,0,12.5,1,1400
26754,34,1,9.5,1,1000
26754,33,0,17,1,1000
26755,32,1,9.5,1,210
26755,33,0,7,1,380
26757,62,1,12.5,1,1300
26761,35,1,14,1,4500
26761,34,0,14,1,1500
26762,35,1,14,1,3500
26762,34,0,14,1,1000
26764,57,1,3.5,1,3500
26765,58,1,3.5,1,5500
26765,19,0,12.5,1,700
26768,51,0,17,1,2900
26769,37,0,17,1,1000
26771,56,1,7,1,2000
26772,23,0,3.5,1,80
26772,20,1,7,1,175
26772,17,1,3.5,1,175
26773,48,1,7,1,950
26774,36,1,9.5,1,1802
26775,59,1,7,1,2280
26775,55,0,7,1,400
26775,25,1,9.5,1,NA
26777,52,1,14,1,1000
26777,52,0,12.5,1,1200
26777,24,0,12.5,1,300
26778,52,1,14,1,NA
26778,53,0,14,1,800
26782,30,0,7,1,640
26783,31,1,17,1,1100
26783,23,0,17,1,900
26784,67,1,17,1,NA
26784,66,0,17,1,NA
26785,47,0,7,1,500
26785,23,0,3.5,1,420
26785,20,1,9.5,1,500
26786,37,1,17,1,1000
26786,37,0,17,1,1300
26787,16,0,7,1,300
26788,37,1,17,1,NA
26790,51,0,17,1,NA
26790,20,1,12.5,1,NA
26791,49,0,17,1,2800
26791,53,1,12.5,1,1500
26791,20,0,14,1,1000
26792,25,1,7,1,280
26793,44,1,17,1,3000
26793,43,0,17,1,4400
26794,30,1,12.5,1,4000
26794,40,1,12.5,1,4000
26795,34,0,3.5,1,150
26796,39,0,7,1,300
26796,19,1,9.5,1,300
26797,17,1,9.5,1,120
26800,33,1,12.5,1,NA
26800,29,0,9.5,1,150
26801,33,1,12.5,1,600
26801,29,0,9.5,1,150
26802,58,1,14,1,NA
26803,58,0,17,1,1000
26804,28,1,14,1,3000
26806,55,0,7,1,1600
26807,56,0,7,1,1600
26808,63,1,7,1,NA
26808,56,0,7,1,NA
26809,36,1,7,1,1290
26809,28,1,12.5,1,600
26810,32,1,9.5,1,1080
26811,24,0,7,1,770
26812,29,1,7,1,800
26813,79,1,3.5,1,1300
26814,49,1,12.5,1,NA
26814,44,0,12.5,1,NA
26815,49,1,12.5,1,NA
26815,44,0,12.5,1,NA
26815,20,1,12.5,1,400
26817,49,1,17,1,6000
26819,47,1,7,1,2200
26821,49,1,9.5,1,1350
26821,44,0,12.5,1,1000
26822,18,1,9.5,1,800
26825,26,1,12.5,1,2000
26826,56,0,12.5,1,680
26826,22,1,14,1,675
26827,63,1,9.5,1,1100
26827,28,0,7,1,150
26827,29,1,12.5,1,800
26827,26,1,12.5,1,150
26827,23,0,12.5,1,150
26827,23,1,12.5,1,500
26828,50,1,7,1,400
26828,37,0,7,1,30
26828,15,1,3.5,1,400
26829,50,1,7,1,350
26830,56,1,12.5,1,1050
26830,57,0,9.5,1,300
26831,56,1,12.5,1,900
26831,57,0,7,1,350
26832,34,1,12.5,1,2500
26833,27,1,12.5,1,1500
26833,31,0,12.5,1,2300
26834,55,1,7,1,1500
26835,38,1,17,1,800
26836,54,0,7,1,200
26836,19,0,17,1,1600
26838,39,1,7,1,400
26838,35,0,7,1,375
26839,42,1,9.5,1,700
26839,28,0,12.5,1,1600
26840,59,1,9.5,1,200
26841,41,0,3.5,1,NA
26841,18,0,9.5,1,80
26842,39,1,7,1,500
26842,41,0,7,1,150
26843,41,1,3.5,1,600
26843,38,0,7,1,300
26845,56,1,14,1,1000
26845,54,0,12.5,1,1156
26846,56,1,17,1,1500
26846,55,0,12.5,1,900
26846,26,0,17,1,300
26850,27,1,9.5,1,220
26850,27,0,9.5,1,375
26851,27,1,9.5,1,350
26851,27,0,12.5,1,440
26852,39,1,12.5,1,350
26853,39,1,12.5,1,465
26854,25,0,9.5,1,500
26854,20,1,9.5,1,600
26855,25,0,12.5,1,820
26855,23,1,7,1,1100
26856,46,0,12.5,1,250
26856,26,0,12.5,1,300
26856,24,1,12.5,1,400
26858,34,1,17,1,2650
26858,33,0,17,1,2700
26859,59,1,3.5,1,NA
26859,64,0,3.5,1,400
26859,33,0,9.5,1,NA
26860,30,1,12.5,1,NA
26861,53,1,12.5,1,800
26861,55,0,12.5,1,1650
26863,56,0,7,1,400
26863,26,0,12.5,1,100
26863,25,1,12.5,1,560
26864,28,1,7,1,400
26864,29,0,9.5,1,150
26866,45,1,9.5,1,2200
26867,45,1,9.5,1,1806
26868,47,1,7,1,1000
26868,40,0,3.5,1,350
26868,20,1,9.5,1,250
26869,46,1,7,1,1500
26869,39,0,7,1,480
26869,20,1,9.5,1,800
26870,51,0,17,1,2000
26871,53,1,17,1,2200
26871,50,0,17,1,1000
26872,54,1,17,1,1500
26872,51,0,17,1,1300
26872,23,0,17,1,NA
26873,58,1,17,1,4050
26873,27,0,12.5,1,800
26874,45,0,17,1,1000
26875,44,1,9.5,1,150
26875,45,0,17,1,1000
26876,28,0,12.5,1,2000
26877,29,0,12.5,1,2200
26878,57,1,12.5,1,NA
26879,34,1,17,1,3700
26880,34,1,14,1,2500
26880,32,0,17,1,2800
26881,35,1,12.5,1,NA
26882,36,1,12.5,1,600
26882,33,1,9.5,1,800
26883,26,0,17,1,NA
26884,50,1,9.5,1,1195
26886,71,1,14,1,NA
26887,28,1,12.5,1,1100
26888,28,1,12.5,1,846
26889,31,0,7,1,150
26890,23,1,7,1,800
26891,28,0,7,1,80
26892,32,1,7,1,800
26893,60,1,9.5,1,240
26895,34,0,17,1,NA
26896,25,1,12.5,1,1500
26896,25,0,12.5,1,250
26898,26,1,17,1,NA
26899,36,1,14,1,NA
26901,41,1,12.5,1,NA
26902,56,1,3.5,1,600
26902,52,0,3.5,1,250
26902,22,1,7,1,1000
26903,27,1,12.5,1,600
26903,21,0,14,1,300
26904,28,1,12.5,1,800
26904,21,0,12.5,1,250
26905,42,1,9.5,1,3600
26905,39,0,9.5,1,300
26906,48,1,9.5,1,1000
26907,73,0,12.5,1,NA
26907,39,1,14,1,900
26909,39,1,14,1,600
26909,36,1,14,1,300
26909,34,0,12.5,1,700
26910,47,1,7,1,700
26910,25,1,12.5,1,950
26911,36,1,17,1,2500
26911,29,0,14,1,1500
26912,21,0,17,1,1300
26913,26,1,12.5,1,700
26913,26,0,14,1,NA
26914,36,1,9.5,1,1000
26914,35,0,17,1,660
26915,51,1,12.5,1,750
26915,25,1,14,1,1000
26915,23,1,12.5,1,850
26916,48,0,7,1,740
26916,56,1,7,1,800
26916,20,1,14,1,650
26916,17,1,9.5,1,300
26917,47,1,7,1,1160
26919,45,1,17,1,NA
26919,46,0,17,1,1406
26920,46,1,17,1,NA
26920,47,0,17,1,1706
26921,49,1,17,1,2190
26921,46,0,17,1,700
26922,41,1,7,1,700
26923,41,1,7,1,1000
26924,28,1,17,1,3000
26925,50,1,7,1,4000
26925,52,0,17,1,1500
26925,25,0,17,1,960
26925,28,1,9.5,1,1850
26926,34,1,9.5,1,450
26927,22,0,9.5,1,200
26927,39,1,9.5,1,800
26928,31,1,7,1,550
26930,47,1,12.5,1,3000
26930,39,0,12.5,1,1500
26931,47,1,12.5,1,4000
26932,63,1,14,1,NA
26932,40,1,12.5,1,NA
26933,63,1,14,1,NA
26933,40,1,9.5,1,1100
26936,37,0,9.5,1,1200
26937,37,0,12.5,1,1100
26939,32,1,12.5,1,3500
26940,32,1,12.5,1,2600
26941,67,1,7,1,600
26946,34,1,12.5,1,1000
26946,28,1,9.5,1,900
26947,21,1,7,1,NA
26949,54,1,7,1,700
26949,52,0,7,1,300
26949,23,1,12.5,1,800
26949,29,1,9.5,1,900
26950,54,1,7,1,900
26950,53,0,7,1,350
26950,24,1,12.5,1,830
26950,29,1,9.5,1,1000
26952,34,0,12.5,1,1050
26953,54,1,12.5,1,8500
26953,22,1,17,1,3000
26954,43,0,14,1,1000
26955,36,1,14,1,600
26955,36,0,14,1,600
26956,56,1,7,1,720
26956,36,1,12.5,1,500
26957,50,0,3.5,1,80
26957,18,1,12.5,1,700
26958,51,1,17,1,2300
26958,49,1,12.5,1,600
26958,49,0,12.5,1,1900
26958,47,0,17,1,2540
26958,23,0,12.5,1,1500
26959,44,1,17,1,NA
26959,39,0,17,1,NA
26960,44,1,17,1,NA
26960,39,0,17,1,2000
26963,60,1,14,1,800
26963,43,0,14,1,2000
26964,61,1,14,1,1500
26964,43,0,14,1,2000
26966,39,0,14,1,500
26967,39,0,14,1,700
26968,49,1,9.5,1,360
26968,41,0,7,1,180
26968,22,1,9.5,1,480
26969,37,1,9.5,1,450
26970,25,0,14,1,NA
26971,40,1,14,1,1000
26971,44,0,14,1,970
26972,43,1,7,1,NA
26972,30,1,12.5,1,730
26973,42,1,7,1,1000
26973,20,1,9.5,1,600
26974,55,1,7,1,740
26975,48,1,7,1,1420
26976,48,1,7,1,1200
26976,48,0,9.5,1,100
26977,32,1,7,1,700
26978,76,1,12.5,1,NA
26979,52,1,9.5,1,1300
26979,56,0,12.5,1,1700
26980,43,1,9.5,1,2500
26982,35,1,7,1,600
26982,35,0,12.5,1,300
26983,51,1,9.5,1,600
26984,33,1,12.5,1,1000
26985,27,0,14,1,200
26985,25,0,12.5,1,500
26987,31,1,14,1,1000
26988,27,1,12.5,1,1000
26989,36,1,9.5,1,550
26990,36,1,14,1,NA
26990,39,0,17,1,900
26991,80,0,3.5,1,175
26992,80,0,3.5,1,167
26993,68,1,12.5,1,NA
26994,25,0,17,1,900
26995,24,0,17,1,NA
26996,67,1,17,1,2000
26998,68,1,9.5,1,570
26999,35,1,12.5,1,1600
27000,52,0,17,1,2400
27003,24,0,14,1,1750
27004,25,0,14,1,1200
27007,44,1,12.5,1,1800
27007,45,0,12.5,1,150
27008,21,1,12.5,1,800
27010,57,1,7,1,2300
27010,44,0,7,1,300
27010,22,0,9.5,1,NA
27010,21,1,12.5,1,200
27010,20,1,9.5,1,200
27011,47,1,7,1,1100
27011,44,0,3.5,1,330
27011,23,0,9.5,1,480
27011,21,1,12.5,1,400
27014,57,1,7,1,900
27015,50,1,9.5,1,1930
27015,51,0,7,1,400
27015,22,1,14,1,780
27015,21,1,12.5,1,640
27016,43,1,9.5,1,NA
27017,50,1,9.5,1,800
27017,21,1,12.5,1,600
27018,44,1,9.5,1,1600
27019,30,1,12.5,1,800
27020,30,1,12.5,1,NA
27021,52,0,17,1,1500
27022,47,1,9.5,1,1500
27022,46,0,9.5,1,320
27022,19,1,12.5,1,450
27023,53,1,14,1,NA
27023,25,1,14,1,NA
27026,51,0,7,1,850
27027,16,1,3.5,1,480
27028,56,1,3.5,1,300
27028,49,0,7,1,300
27028,28,1,7,1,300
27029,24,1,9.5,1,NA
27030,24,1,9.5,1,150
27030,22,0,3.5,1,150
27030,24,1,3.5,1,400
27032,29,0,14,1,670
27033,54,1,7,1,2050
27033,24,1,9.5,1,1050
27036,54,0,7,1,615
27036,27,1,9.5,1,1052
27036,24,0,12.5,1,300
27036,33,1,9.5,1,1900
27036,26,0,9.5,1,245
27037,56,1,7,1,150
27038,33,1,9.5,1,NA
27038,29,0,9.5,1,130
27039,40,1,14,1,544
27040,39,1,14,1,NA
27040,36,0,17,1,NA
27041,42,1,7,1,1200
27042,47,0,7,1,900
27042,24,0,7,1,900
27044,28,1,17,1,2000
27045,44,1,9.5,1,1500
27045,39,0,14,1,NA
27046,57,1,9.5,1,3000
27046,48,0,12.5,1,1800
27047,58,0,12.5,1,1000
27047,50,0,14,1,900
27048,55,1,7,1,800
27048,32,0,17,1,750
27049,33,1,7,1,1700
27051,35,1,9.5,1,1000
27051,36,0,12.5,1,1000
27052,69,1,3.5,1,400
27052,65,0,7,1,40
27053,21,0,9.5,1,800
27053,40,1,9.5,1,1500
27054,64,1,3.5,1,900
27054,55,0,3.5,1,900
27055,56,0,3.5,1,470
27055,25,1,7,1,950
27056,48,1,12.5,1,4100
27056,20,1,12.5,1,2100
27056,20,0,14,1,1650
27057,52,1,12.5,1,3700
27057,20,1,12.5,1,1400
27057,20,0,14,1,1100
27058,46,1,12.5,1,1900
27058,55,0,17,1,700
27058,28,1,12.5,1,900
27059,46,1,12.5,1,1800
27059,47,0,17,1,800
27059,29,1,12.5,1,1100
27060,61,0,17,1,NA
27061,48,1,12.5,1,3200
27062,48,1,9.5,1,1300
27062,41,0,17,1,1300
27063,31,1,9.5,1,2420
27063,24,0,7,1,1490
27064,31,1,7,1,1800
27064,24,0,7,1,1200
27065,23,1,12.5,1,NA
27066,26,1,12.5,1,NA
27066,23,1,12.5,1,900
27067,34,1,7,1,1400
27067,30,0,7,1,600
27068,34,1,9.5,1,1895
27069,37,1,7,1,1000
27070,37,1,9.5,1,800
27070,40,0,7,1,200
27071,38,0,17,1,1000
27072,38,0,17,1,800
27073,60,1,9.5,1,400
27075,58,0,7,1,NA
27076,43,1,7,1,1500
27076,37,0,7,1,240
27076,25,1,12.5,1,1300
27077,40,1,9.5,1,2380
27077,34,0,12.5,1,1340
27078,30,1,9.5,1,600
27079,24,1,12.5,1,NA
27081,29,1,12.5,1,800
27081,27,0,14,1,1065
27082,46,1,9.5,1,900
27082,23,1,14,1,250
27083,41,1,9.5,1,NA
27084,33,1,17,1,3600
27085,33,1,17,1,3400
27087,44,1,17,1,NA
27088,47,1,12.5,1,2000
27088,48,0,17,1,2000
27089,33,0,17,1,2240
27090,59,1,7,1,1300
27091,61,0,17,1,1290
27092,61,0,7,1,890
27093,58,1,7,1,1050
27093,54,0,9.5,1,72
27093,36,0,17,1,NA
27094,46,1,7,1,1000
27094,44,0,12.5,1,1200
27095,25,1,7,1,800
27097,59,1,9.5,1,1000
27098,57,1,7,1,1570
27098,30,0,9.5,1,120
27099,27,1,12.5,1,NA
27099,24,0,9.5,1,NA
27099,25,0,9.5,1,400
27100,22,0,9.5,1,750
27100,51,0,9.5,1,NA
27101,22,0,9.5,1,300
27101,54,0,9.5,1,NA
27102,38,0,7,1,840
27103,39,1,7,1,400
27103,40,0,3.5,1,500
27103,21,0,7,1,200
27103,19,1,9.5,1,280
27103,18,1,7,1,260
27104,40,1,3.5,1,400
27104,39,0,3.5,1,475
27105,80,0,7,1,50
27106,34,1,17,1,800
27106,30,0,17,1,1300
27107,34,1,17,1,1000
27107,30,0,17,1,1200
27109,25,0,17,1,500
27109,27,1,12.5,1,800
27110,30,1,14,1,1000
27111,57,1,17,1,NA
27111,55,0,17,1,NA
27112,57,1,17,1,2500
27112,55,0,17,1,2000
27113,48,1,9.5,1,2550
27113,24,1,12.5,1,2550
27114,48,1,9.5,1,900
27114,25,1,12.5,1,1000
27116,61,1,12.5,1,400
27117,62,1,12.5,1,350
27119,31,1,7,1,300
27120,31,1,7,1,NA
27121,44,0,7,1,568
27121,24,0,9.5,1,50
27122,24,0,9.5,1,150
27122,20,0,9.5,1,150
27123,54,1,7,1,550
27124,55,1,3.5,1,1000
27125,54,1,7,1,520
27125,25,1,3.5,1,400
27127,34,1,12.5,1,NA
27129,49,0,14,1,350
27129,27,1,12.5,1,150
27131,39,1,12.5,1,5200
27132,31,0,17,1,1900
27132,26,1,12.5,1,1980
27133,59,1,12.5,1,5400
27133,53,0,12.5,1,3950
27133,26,0,17,1,800
